25500000.0 -48.776
25600000.0 -48.244
25700000.0 -47.621
25800000.0 -46.908
25900000.0 -46.108
26000000.0 -45.225
26100000.0 -44.263
26200000.0 -43.224
26300000.0 -42.114
26400000.0 -40.936
26500000.0 -39.695
26600000.0 -38.396
26700000.0 -37.044
26800000.0 -35.644
26900000.0 -34.203
27000000.0 -32.725
27100000.0 -31.217
27200000.0 -29.685
27300000.0 -28.133
27400000.0 -26.57
27500000.0 -25.0
27600000.0 -23.43
27700000.0 -21.867
27800000.0 -20.315
27900000.0 -18.783
28000000.0 -17.275
28100000.0 -15.797
28200000.0 -14.356
28300000.0 -12.956
28400000.0 -11.604
28500000.0 -10.305
28600000.0 -9.064
28700000.0 -7.886
28800000.0 -6.776
28900000.0 -5.737
29000000.0 -4.775
29100000.0 -3.892
29200000.0 -3.092
29300000.0 -2.379
29400000.0 -1.756
29500000.0 -1.224
29600000.0 -0.785
29700000.0 -0.443
29800000.0 -0.197
29900000.0 -0.049
30000000.0 0.0
30100000.0 -0.049
30200000.0 -0.197
30300000.0 -0.443
30400000.0 -0.785
30500000.0 -1.224
30600000.0 -1.756
30700000.0 -2.379
30800000.0 -3.092
30900000.0 -3.892
31000000.0 -4.775
31100000.0 -5.737
31200000.0 -6.776
31300000.0 -7.886
31400000.0 -9.064
31500000.0 -10.305
31600000.0 -11.604
31700000.0 -12.956
31800000.0 -14.356
31900000.0 -15.797
32000000.0 -17.275
32100000.0 -18.783
32200000.0 -20.315
32300000.0 -21.867
32400000.0 -23.43
32500000.0 -25.0
32600000.0 -26.57
32700000.0 -28.133
32800000.0 -29.685
32900000.0 -31.217
33000000.0 -32.725
33100000.0 -34.203
33200000.0 -35.644
33300000.0 -37.044
33400000.0 -38.396
33500000.0 -39.695
33600000.0 -40.936
33700000.0 -42.114
33800000.0 -43.224
33900000.0 -44.263
34000000.0 -45.225
34100000.0 -46.108
34200000.0 -46.908
34300000.0 -47.621
34400000.0 -48.244
34500000.0 -48.776
34600000.0 -49.215
34700000.0 -49.557
34800000.0 -49.803
34900000.0 -49.951
35000000.0 -50.0
35100000.0 -49.951
35200000.0 -49.803
35300000.0 -49.557
35400000.0 -49.215
35500000.0 -48.776
35600000.0 -48.244
35700000.0 -47.621
35800000.0 -46.908
35900000.0 -46.108
36000000.0 -45.225
36100000.0 -44.263
36200000.0 -43.224
36300000.0 -42.114
36400000.0 -40.936
36500000.0 -39.695
36600000.0 -38.396
36700000.0 -37.044
36800000.0 -35.644
36900000.0 -34.203
37000000.0 -32.725
37100000.0 -31.217
37200000.0 -29.685
37300000.0 -28.133
37400000.0 -26.57
37500000.0 -25.0
37600000.0 -23.43
37700000.0 -21.867
37800000.0 -20.315
37900000.0 -18.783
38000000.0 -17.275
38100000.0 -15.797
38200000.0 -14.356
38300000.0 -12.956
38400000.0 -11.604
38500000.0 -10.305
38600000.0 -9.064
38700000.0 -7.886
38800000.0 -6.776
38900000.0 -5.737
39000000.0 -4.775
39100000.0 -3.892
39200000.0 -3.092
39300000.0 -2.379
39400000.0 -1.756
39500000.0 -1.224
39600000.0 -0.785
39700000.0 -0.443
39800000.0 -0.197
39900000.0 -0.049
40000000.0 0.0
